x,radius
0.291894,0.106173
0.291991,0.106197
0.292088,0.106222
0.292185,0.106247
0.292282,0.106271
0.292379,0.106296
0.292475,0.10632
0.292572,0.106345
0.292669,0.10637
0.292766,0.106394
0.292863,0.106419
0.29296,0.106443
0.293057,0.106468
0.293154,0.106492
0.293251,0.106517
0.293348,0.106541
0.293445,0.106566
0.293542,0.10659
0.293639,0.106615
0.293736,0.106639
0.293833,0.106664
0.29393,0.106688
0.294027,0.106713
0.294124,0.106737
0.294221,0.106761
0.294318,0.106786
0.294415,0.10681
0.294512,0.106834
0.294609,0.106859
0.294706,0.106883
0.294803,0.106908
0.2949,0.106932
0.294997,0.106956
0.295094,0.106981
0.295191,0.107005
0.295288,0.107029
0.295385,0.107053
0.295482,0.107078
0.295579,0.107102
0.295676,0.107126
0.295773,0.107151
0.29587,0.107175
0.295967,0.107199
0.296064,0.107223
0.296161,0.107247
0.296258,0.107272
0.296355,0.107296
0.296452,0.10732
0.296549,0.107344
0.296646,0.107368
0.296743,0.107392
0.29684,0.107417
0.296937,0.107441
0.297034,0.107465
0.297131,0.107489
0.297228,0.107513
0.297325,0.107537
0.297422,0.107561
0.297519,0.107585
0.297616,0.107609
0.297713,0.107633
0.29781,0.107657
0.297908,0.107681
0.298005,0.107705
0.298102,0.10773
0.298199,0.107754
0.298296,0.107777
0.298393,0.107801
0.29849,0.107825
0.298587,0.107849
0.298684,0.107873
0.298781,0.107897
0.298878,0.107921
0.298975,0.107945
0.299073,0.107969
0.29917,0.107993
0.299267,0.108017
0.299364,0.108041
0.299461,0.108065
0.299558,0.108088
0.299655,0.108112
0.299752,0.108136
0.299849,0.10816
0.299947,0.108184
0.300044,0.108208
0.300141,0.108231
0.300238,0.108255
0.300335,0.108279
0.300432,0.108303
0.300529,0.108327
0.300627,0.10835
0.300724,0.108374
0.300821,0.108398
0.300918,0.108421
0.301015,0.108445
0.301112,0.108469
0.301209,0.108493
0.301307,0.108516
0.301404,0.10854
0.301501,0.108564
0.301598,0.108587
0.301695,0.108611
0.301792,0.108635
0.30189,0.108658
0.301987,0.108682
0.302084,0.108705
0.302181,0.108729
0.302278,0.108753
0.302375,0.108776
0.302473,0.1088
0.30257,0.108823
0.302667,0.108847
0.302764,0.10887
0.302861,0.108894
0.302959,0.108917
0.303056,0.108941
0.303153,0.108964
0.30325,0.108988
0.303347,0.109011
0.303445,0.109035
0.303542,0.109058
0.303639,0.109082
0.303736,0.109105
0.303833,0.109128
0.303931,0.109152
0.304028,0.109175
0.304125,0.109199
0.304222,0.109222
0.30432,0.109245
0.304417,0.109269
0.304514,0.109292
0.304611,0.109316
0.304709,0.109339
0.304806,0.109362
0.304903,0.109385
0.305,0.109409
0.305098,0.109432
0.305195,0.109455
0.305292,0.109479
0.305389,0.109502
0.305487,0.109525
0.305584,0.109548
0.305681,0.109572
0.305778,0.109595
0.305876,0.109618
0.305973,0.109641
0.30607,0.109664
0.306167,0.109688
0.306265,0.109711
0.306362,0.109734
0.306459,0.109757
0.306557,0.10978
0.306654,0.109803
0.306751,0.109827
0.306848,0.10985
0.306946,0.109873
0.307043,0.109896
0.30714,0.109919
0.307238,0.109942
0.307335,0.109965
0.307432,0.109988
0.307529,0.110011
0.307627,0.110034
0.307724,0.110057
0.307821,0.11008
0.307919,0.110103
0.308016,0.110126
0.308113,0.110149
0.308211,0.110172
0.308308,0.110195
0.308405,0.110218
0.308503,0.110241
0.3086,0.110264
0.308697,0.110287
0.308795,0.11031
0.308892,0.110333
0.308989,0.110356
0.309087,0.110379
0.309184,0.110402
0.309281,0.110424
0.309379,0.110447
0.309476,0.11047
0.309573,0.110493
0.309671,0.110516
0.309768,0.110539
0.309866,0.110561
0.309963,0.110584
0.31006,0.110607
0.310158,0.11063
0.310255,0.110653
0.310352,0.110675
0.31045,0.110698
0.310547,0.110721
0.310645,0.110744
0.310742,0.110766
0.310839,0.110789
0.310937,0.110812
0.311034,0.110834
0.311132,0.110857
0.311229,0.11088
0.311326,0.110902
0.311424,0.110925
0.311521,0.110948
0.311619,0.11097
0.311716,0.110993
0.311813,0.111016
0.311911,0.111038
0.312008,0.111061
0.312106,0.111083
0.312203,0.111106
0.3123,0.111128
0.312398,0.111151
0.312495,0.111174
0.312593,0.111196
0.31269,0.111219
0.312788,0.111241
0.312885,0.111264
0.312982,0.111286
0.31308,0.111309
0.313177,0.111331
0.313275,0.111354
0.313372,0.111376
0.31347,0.111398
0.313567,0.111421
0.313665,0.111443
0.313762,0.111466
0.313859,0.111488
0.313957,0.111511
0.314054,0.111533
0.314152,0.111555
0.314249,0.111578
0.314347,0.1116
0.314444,0.111622
0.314542,0.111645
0.314639,0.111667
0.314737,0.111689
0.314834,0.111712
0.314932,0.111734
0.315029,0.111756
0.315127,0.111779
0.315224,0.111801
0.315322,0.111823
0.315419,0.111845
0.315517,0.111868
0.315614,0.11189
0.315712,0.111912
0.315809,0.111934
0.315907,0.111956
0.316004,0.111979
0.316102,0.112001
0.316199,0.112023
0.316297,0.112045
0.316394,0.112067
0.316492,0.112089
0.316589,0.112112
0.316687,0.112134
0.316784,0.112156
0.316882,0.112178
0.316979,0.1122
0.317077,0.112222
0.317174,0.112244
0.317272,0.112266
0.317369,0.112288
0.317467,0.11231
0.317565,0.112332
0.317662,0.112354
0.31776,0.112376
0.317857,0.112398
0.317955,0.11242
0.318052,0.112442
0.31815,0.112464
0.318247,0.112486
0.318345,0.112508
0.318442,0.11253
0.31854,0.112552
0.318638,0.112574
0.318735,0.112596
0.318833,0.112618
0.31893,0.11264
0.319028,0.112662
0.319125,0.112684
0.319223,0.112705
0.319321,0.112727
0.319418,0.112749
0.319516,0.112771
0.319613,0.112793
0.319711,0.112815
0.319809,0.112836
0.319906,0.112858
0.320004,0.11288
0.320101,0.112902
0.320199,0.112924
0.320297,0.112945
0.320394,0.112967
0.320492,0.112989
0.320589,0.113011
0.320687,0.113032
0.320785,0.113054
0.320882,0.113076
0.32098,0.113097
0.321077,0.113119
0.321175,0.113141
0.321273,0.113162
0.32137,0.113184
0.321468,0.113206
0.321566,0.113227
0.321663,0.113249
0.321761,0.113271
0.321859,0.113292
0.321956,0.113314
0.322054,0.113335
0.322151,0.113357
0.322249,0.113378
0.322347,0.1134
0.322444,0.113422
0.322542,0.113443
0.32264,0.113465
0.322737,0.113486
0.322835,0.113508
0.322933,0.113529
0.32303,0.113551
0.323128,0.113572
0.323226,0.113594
0.323323,0.113615
0.323421,0.113637
0.323519,0.113658
0.323616,0.113679
0.323714,0.113701
0.323812,0.113722
0.323909,0.113744
0.324007,0.113765
0.324105,0.113786
0.324202,0.113808
0.3243,0.113829
0.324398,0.11385
0.324496,0.113872
0.324593,0.113893
0.324691,0.113914
0.324789,0.113936
0.324886,0.113957
0.324984,0.113978
0.325082,0.114
0.32518,0.114021
0.325277,0.114042
0.325375,0.114063
0.325473,0.114085
0.32557,0.114106
0.325668,0.114127
0.325766,0.114148
0.325864,0.11417
0.325961,0.114191
0.326059,0.114212
0.326157,0.114233
0.326254,0.114254
0.326352,0.114275
0.32645,0.114297
0.326548,0.114318
0.326645,0.114339
0.326743,0.11436
0.326841,0.114381
0.326939,0.114402
0.327036,0.114423
0.327134,0.114444
0.327232,0.114465
0.32733,0.114486
0.327427,0.114508
0.327525,0.114529
0.327623,0.11455
0.327721,0.114571
0.327819,0.114592
0.327916,0.114613
0.328014,0.114634
0.328112,0.114655
0.32821,0.114676
0.328307,0.114697
0.328405,0.114718
0.328503,0.114738
0.328601,0.114759
0.328699,0.11478
0.328796,0.114801
0.328894,0.114822
0.328992,0.114843
0.32909,0.114864
0.329187,0.114885
0.329285,0.114906
0.329383,0.114927
0.329481,0.114947
0.329579,0.114968
0.329676,0.114989
0.329774,0.11501
0.329872,0.115031
0.32997,0.115051
0.330068,0.115072
0.330166,0.115093
0.330263,0.115114
0.330361,0.115135
0.330459,0.115155
0.330557,0.115176
0.330655,0.115197
0.330752,0.115217
0.33085,0.115238
0.330948,0.115259
0.331046,0.11528
0.331144,0.1153
0.331242,0.115321
0.33134,0.115342
0.331437,0.115362
0.331535,0.115383
0.331633,0.115404
0.331731,0.115424
0.331829,0.115445
0.331927,0.115465
0.332024,0.115486
0.332122,0.115507
0.33222,0.115527
0.332318,0.115548
0.332416,0.115568
0.332514,0.115589
0.332612,0.115609
0.33271,0.11563
0.332807,0.11565
0.332905,0.115671
0.333003,0.115691
0.333101,0.115712
0.333199,0.115732
0.333297,0.115753
0.333395,0.115773
0.333493,0.115794
0.33359,0.115814
0.333688,0.115835
0.333786,0.115855
0.333884,0.115875
0.333982,0.115896
0.33408,0.115916
0.334178,0.115937
0.334276,0.115957
0.334374,0.115977
0.334472,0.115998
0.334569,0.116018
0.334667,0.116038
0.334765,0.116059
0.334863,0.116079
0.334961,0.116099
0.335059,0.11612
0.335157,0.11614
0.335255,0.11616
0.335353,0.116181
0.335451,0.116201
0.335549,0.116221
0.335647,0.116241
0.335744,0.116261
0.335842,0.116282
0.33594,0.116302
0.336038,0.116322
0.336136,0.116342
0.336234,0.116362
0.336332,0.116383
0.33643,0.116403
0.336528,0.116423
0.336626,0.116443
0.336724,0.116463
0.336822,0.116483
0.33692,0.116503
0.337018,0.116524
0.337116,0.116544
0.337214,0.116564
0.337312,0.116584
0.33741,0.116604
0.337508,0.116624
0.337606,0.116644
0.337704,0.116664
0.337802,0.116684
0.3379,0.116704
0.337997,0.116724
0.338095,0.116744
0.338193,0.116764
0.338291,0.116784
0.338389,0.116804
0.338487,0.116824
0.338585,0.116844
0.338683,0.116864
0.338781,0.116884
0.338879,0.116904
0.338977,0.116924
0.339075,0.116944
0.339173,0.116963
0.339271,0.116983
0.339369,0.117003
0.339467,0.117023
0.339565,0.117043
0.339663,0.117063
0.339761,0.117083
0.339859,0.117102
0.339957,0.117122
0.340055,0.117142
0.340153,0.117162
0.340252,0.117182
0.34035,0.117201
0.340448,0.117221
0.340546,0.117241
0.340644,0.117261
0.340742,0.11728
0.34084,0.1173
0.340938,0.11732
0.341036,0.11734
0.341134,0.117359
0.341232,0.117379
0.34133,0.117399
0.341428,0.117418
0.341526,0.117438
0.341624,0.117458
0.341722,0.117477
0.34182,0.117497
0.341918,0.117517
0.342016,0.117536
0.342114,0.117556
0.342212,0.117575
0.34231,0.117595
0.342409,0.117615
0.342507,0.117634
0.342605,0.117654
0.342703,0.117673
0.342801,0.117693
0.342899,0.117712
0.342997,0.117732
0.343095,0.117751
0.343193,0.117771
0.343291,0.11779
0.343389,0.11781
0.343487,0.117829
0.343585,0.117849
0.343684,0.117868
0.343782,0.117888
0.34388,0.117907
0.343978,0.117926
0.344076,0.117946
0.344174,0.117965
0.344272,0.117985
0.34437,0.118004
0.344468,0.118023
0.344566,0.118043
0.344665,0.118062
0.344763,0.118082
0.344861,0.118101
0.344959,0.11812
0.345057,0.118139
0.345155,0.118159
0.345253,0.118178
0.345351,0.118197
0.345449,0.118217
0.345548,0.118236
0.345646,0.118255
0.345744,0.118274
0.345842,0.118294
0.34594,0.118313
0.346038,0.118332
0.346136,0.118351
0.346235,0.118371
0.346333,0.11839
0.346431,0.118409
0.346529,0.118428
0.346627,0.118447
0.346725,0.118466
0.346823,0.118486
0.346922,0.118505
0.34702,0.118524
0.347118,0.118543
0.347216,0.118562
0.347314,0.118581
0.347412,0.1186
0.34751,0.118619
0.347609,0.118638
0.347707,0.118657
0.347805,0.118677
0.347903,0.118696
0.348001,0.118715
0.3481,0.118734
0.348198,0.118753
0.348296,0.118772
0.348394,0.118791
0.348492,0.11881
0.34859,0.118829
0.348689,0.118848
0.348787,0.118867
0.348885,0.118885
0.348983,0.118904
0.349081,0.118923
0.34918,0.118942
0.349278,0.118961
0.349376,0.11898
0.349474,0.118999
0.349572,0.119018
0.349671,0.119037
0.349769,0.119056
0.349867,0.119074
0.349965,0.119093
0.350063,0.119112
0.350162,0.119131
0.35026,0.11915
0.350358,0.119169
0.350456,0.119187
0.350554,0.119206
0.350653,0.119225
0.350751,0.119244
0.350849,0.119262
0.350947,0.119281
0.351046,0.1193
0.351144,0.119319
0.351242,0.119337
0.35134,0.119356
0.351439,0.119375
0.351537,0.119393
0.351635,0.119412
0.351733,0.119431
0.351831,0.119449
0.35193,0.119468
0.352028,0.119487
0.352126,0.119505
0.352224,0.119524
0.352323,0.119543
0.352421,0.119561
0.352519,0.11958
0.352617,0.119598
0.352716,0.119617
0.352814,0.119636
0.352912,0.119654
0.353011,0.119673
0.353109,0.119691
0.353207,0.11971
0.353305,0.119728
0.353404,0.119747
0.353502,0.119765
0.3536,0.119784
0.353698,0.119802
0.353797,0.119821
0.353895,0.119839
0.353993,0.119858
0.354092,0.119876
0.35419,0.119895
0.354288,0.119913
0.354386,0.119931
0.354485,0.11995
0.354583,0.119968
0.354681,0.119987
0.35478,0.120005
0.354878,0.120023
0.354976,0.120042
0.355075,0.12006
0.355173,0.120078
0.355271,0.120097
0.355369,0.120115
0.355468,0.120133
0.355566,0.120152
0.355664,0.12017
0.355763,0.120188
0.355861,0.120206
0.355959,0.120225
0.356058,0.120243
0.356156,0.120261
0.356254,0.120279
0.356353,0.120298
0.356451,0.120316
0.356549,0.120334
0.356648,0.120352
0.356746,0.120371
0.356844,0.120389
0.356943,0.120407
0.357041,0.120425
0.357139,0.120443
0.357238,0.120461
0.357336,0.120479
0.357434,0.120498
0.357533,0.120516
0.357631,0.120534
0.357729,0.120552
0.357828,0.12057
0.357926,0.120588
0.358024,0.120606
0.358123,0.120624
0.358221,0.120642
0.358319,0.12066
0.358418,0.120678
0.358516,0.120696
0.358615,0.120714
0.358713,0.120732
0.358811,0.12075
0.35891,0.120768
0.359008,0.120786
0.359106,0.120804
0.359205,0.120822
0.359303,0.12084
0.359402,0.120858
0.3595,0.120876
0.359598,0.120894
0.359697,0.120912
0.359795,0.12093
0.359893,0.120948
0.359992,0.120965
0.36009,0.120983
0.360189,0.121001
0.360287,0.121019
0.360385,0.121037
0.360484,0.121055
0.360582,0.121073
0.360681,0.12109
0.360779,0.121108
0.360877,0.121126
0.360976,0.121144
0.361074,0.121162
0.361173,0.121179
0.361271,0.121197
0.361369,0.121215
0.361468,0.121233
0.361566,0.12125
0.361665,0.121268
0.361763,0.121286
0.361862,0.121303
0.36196,0.121321
0.362058,0.121339
0.362157,0.121356
0.362255,0.121374
0.362354,0.121392
0.362452,0.121409
0.362551,0.121427
0.362649,0.121445
0.362747,0.121462
0.362846,0.12148
0.362944,0.121497
0.363043,0.121515
0.363141,0.121533
0.36324,0.12155
0.363338,0.121568
0.363437,0.121585
0.363535,0.121603
0.363633,0.12162
0.363732,0.121638
0.36383,0.121655
0.363929,0.121673
0.364027,0.12169
0.364126,0.121708
0.364224,0.121725
0.364323,0.121743
0.364421,0.12176
0.36452,0.121778
0.364618,0.121795
0.364716,0.121813
0.364815,0.12183
0.364913,0.121847
0.365012,0.121865
0.36511,0.121882
0.365209,0.1219
0.365307,0.121917
0.365406,0.121934
0.365504,0.121952
0.365603,0.121969
0.365701,0.121986
0.3658,0.122004
0.365898,0.122021
0.365997,0.122038
0.366095,0.122056
0.366194,0.122073
0.366292,0.12209
0.366391,0.122107
0.366489,0.122125
0.366588,0.122142
0.366686,0.122159
0.366785,0.122176
0.366883,0.122194
0.366982,0.122211
0.36708,0.122228
0.367179,0.122245
0.367277,0.122262
0.367376,0.12228
0.367474,0.122297
0.367573,0.122314
0.367671,0.122331
0.36777,0.122348
0.367868,0.122365
0.367967,0.122382
0.368065,0.122399
0.368164,0.122417
0.368263,0.122434
0.368361,0.122451
0.36846,0.122468
0.368558,0.122485
0.368657,0.122502
0.368755,0.122519
0.368854,0.122536
0.368952,0.122553
0.369051,0.12257
0.369149,0.122587
0.369248,0.122604
0.369346,0.122621
0.369445,0.122638
0.369544,0.122655
0.369642,0.122672
0.369741,0.122689
0.369839,0.122706
0.369938,0.122723
0.370036,0.12274
0.370135,0.122757
0.370233,0.122774
0.370332,0.12279
0.370431,0.122807
0.370529,0.122824
0.370628,0.122841
0.370726,0.122858
0.370825,0.122875
0.370923,0.122892
0.371022,0.122908
0.371121,0.122925
0.371219,0.122942
0.371318,0.122959
0.371416,0.122976
0.371515,0.122992
0.371613,0.123009
0.371712,0.123026
0.371811,0.123043
0.371909,0.123059
0.372008,0.123076
0.372106,0.123093
0.372205,0.12311
0.372304,0.123126
0.372402,0.123143
0.372501,0.12316
0.372599,0.123176
0.372698,0.123193
0.372797,0.12321
0.372895,0.123226
0.372994,0.123243
0.373092,0.12326
0.373191,0.123276
0.37329,0.123293
0.373388,0.123309
0.373487,0.123326
0.373585,0.123343
0.373684,0.123359
0.373783,0.123376
0.373881,0.123392
0.37398,0.123409
0.374079,0.123425
0.374177,0.123442
0.374276,0.123458
0.374374,0.123475
0.374473,0.123492
0.374572,0.123508
0.37467,0.123524
0.374769,0.123541
0.374868,0.123557
0.374966,0.123574
0.375065,0.12359
0.375163,0.123607
0.375262,0.123623
0.375361,0.12364
0.375459,0.123656
0.375558,0.123672
0.375657,0.123689
0.375755,0.123705
0.375854,0.123722
0.375953,0.123738
0.376051,0.123754
0.37615,0.123771
0.376249,0.123787
0.376347,0.123803
0.376446,0.12382
0.376545,0.123836
0.376643,0.123852
0.376742,0.123868
0.376841,0.123885
0.376939,0.123901
0.377038,0.123917
0.377137,0.123934
0.377235,0.12395
0.377334,0.123966
0.377433,0.123982
0.377531,0.123998
0.37763,0.124015
0.377729,0.124031
0.377827,0.124047
0.377926,0.124063
0.378025,0.124079
0.378123,0.124096
0.378222,0.124112
0.378321,0.124128
0.378419,0.124144
0.378518,0.12416
0.378617,0.124176
0.378716,0.124192
0.378814,0.124208
0.378913,0.124224
0.379012,0.124241
0.37911,0.124257
0.379209,0.124273
0.379308,0.124289
0.379406,0.124305
0.379505,0.124321
0.379604,0.124337
0.379703,0.124353
0.379801,0.124369
0.3799,0.124385
0.379999,0.124401
0.380097,0.124417
0.380196,0.124433
0.380295,0.124449
0.380394,0.124465
0.380492,0.124481
0.380591,0.124497
0.38069,0.124512
0.380788,0.124528
0.380887,0.124544
0.380986,0.12456
0.381085,0.124576
0.381183,0.124592
0.381282,0.124608
0.381381,0.124624
0.38148,0.124639
0.381578,0.124655
0.381677,0.124671
0.381776,0.124687
0.381875,0.124703
0.381973,0.124719
0.382072,0.124734
0.382171,0.12475
0.38227,0.124766
0.382368,0.124782
0.382467,0.124797
0.382566,0.124813
0.382665,0.124829
0.382763,0.124845
0.382862,0.12486
0.382961,0.124876
0.38306,0.124892
0.383158,0.124907
0.383257,0.124923
0.383356,0.124939
0.383455,0.124954
0.383553,0.12497
0.383652,0.124986
0.383751,0.125001
0.38385,0.125017
0.383949,0.125033
0.384047,0.125048
0.384146,0.125064
0.384245,0.125079
0.384344,0.125095
0.384442,0.12511
0.384541,0.125126
0.38464,0.125142
0.384739,0.125157
0.384838,0.125173
0.384936,0.125188
0.385035,0.125204
0.385134,0.125219
0.385233,0.125235
0.385332,0.12525
0.38543,0.125266
0.385529,0.125281
0.385628,0.125297
0.385727,0.125312
0.385825,0.125327
0.385924,0.125343
0.386023,0.125358
0.386122,0.125374
0.386221,0.125389
0.38632,0.125404
0.386418,0.12542
0.386517,0.125435
0.386616,0.125451
0.386715,0.125466
0.386814,0.125481
0.386912,0.125497
0.387011,0.125512
0.38711,0.125527
0.387209,0.125543
0.387308,0.125558
0.387407,0.125573
0.387505,0.125588
0.387604,0.125604
0.387703,0.125619
0.387802,0.125634
0.387901,0.125649
0.387999,0.125665
0.388098,0.12568
0.388197,0.125695
0.388296,0.12571
0.388395,0.125726
0.388494,0.125741
0.388593,0.125756
0.388691,0.125771
0.38879,0.125786
0.388889,0.125801
0.388988,0.125817
0.389087,0.125832
0.389186,0.125847
0.389284,0.125862
0.389383,0.125877
0.389482,0.125892
0.389581,0.125907
0.38968,0.125922
0.389779,0.125937
0.389878,0.125952
0.389976,0.125967
0.390075,0.125983
0.390174,0.125998
0.390273,0.126013
0.390372,0.126028
0.390471,0.126043
0.39057,0.126058
0.390668,0.126073
0.390767,0.126088
0.390866,0.126103
0.390965,0.126118
0.391064,0.126132
0.391163,0.126147
0.391262,0.126162
0.391361,0.126177
0.39146,0.126192
0.391558,0.126207
0.391657,0.126222
0.391756,0.126237
0.391855,0.126252
0.391954,0.126267
0.392053,0.126281
0.392152,0.126296
0.392251,0.126311
0.39235,0.126326
0.392448,0.126341
0.392547,0.126356
0.392646,0.12637
0.392745,0.126385
0.392844,0.1264
